delay_ns,amplitude,gain_dB
356.38800138230744,4.173529597741549e-06,-107.58993004464327
294.688780244648,6.413182651160204e-06,-103.8585278189595
502.6075249264978,0.00010347260622488312,-79.70349223893533
432.38222813166607,0.00016827210123857985,-75.47975764275252
414.24912236505617,2.47316834379063e-06,-112.13492642092588
244.05224085321473,1.3398331582483995e-05,-97.45898556946955
375.0035412164376,4.0524152736403e-06,-107.84572112897274
243.75300491229282,1.8572173589017334e-05,-94.62274531510755
318.4328690262355,5.879032431463888e-06,-104.61388288069885
266.6389762336326,0.0006948823118570641,-63.161774861838865
412.3217266704532,2.240674559084629e-06,-112.99242433701235
371.63453507589975,3.021549613266217e-06,-110.39540540649449
284.96325637176886,0.0007539759982013641,-62.45284958166596
279.7830504341595,1.4714921318597304e-05,-96.64484111503918
454.5019021067377,0.0001450925891271425,-76.76709538782448
271.27665165898355,0.00046731854487714377,-66.60773968539841
582.3630547472641,4.858996068949777e-07,-126.26906904584038
306.5810956501301,9.059606788742754e-06,-100.85781302921234
412.8514602927278,0.00012699636421126964,-77.9241742463274
238.31814344283194,1.609715206391777e-05,-95.86501906610968
272.8426937936632,1.3736010180147031e-05,-97.24278791958106
269.06942221833737,0.000535647765142387,-65.42241405467804
376.8841291955566,2.7738163631278734e-06,-111.13844588414531
273.96915127316777,1.29917059787991e-05,-97.72667633414855
265.6787668461366,0.0007576486391684702,-62.41064304956738
572.0918342014074,5.640792275473446e-07,-124.9731978611087
236.27685395873192,1.516796597984982e-05,-96.38145308163396
374.2574047655165,2.477898752066511e-06,-112.118328860871
294.02749169948186,1.2320660586801125e-05,-98.18732012669247
326.84294423187305,5.983779972121975e-06,-104.46048768338699
653.2295193084894,3.09570162641084e-07,-130.18481809316685
309.8600354379084,9.694350042125477e-06,-100.26962605781313
285.685688703137,0.0007037377728010873,-63.051782755810834
234.92037565911167,1.727907042099777e-05,-95.24959250784897
644.5113088654917,3.745956144412992e-05,-88.52874622822219
266.2214242387304,0.0008195475161529409,-61.72851723223475
279.44476262031964,0.00037952420552457106,-68.41521040377502
337.08994531100086,5.720887501995417e-06,-104.85073184609541
532.442157416565,0.0001661606717474312,-75.58943521443594
265.7366104127242,0.0005083694533238821,-65.87641106052891
265.7809602434131,9.754513919961395e-06,-100.2158873437146
271.316122583695,0.0005410903320615017,-65.33460451520723
267.4602034453754,0.0004986185256779284,-66.04463179501504
266.429343765804,1.2279116446687086e-05,-98.21665764131308
280.4012898712446,0.0007643085186319981,-62.334625998821174
370.8421564239069,3.323945618965706e-06,-109.56692180110572
355.4208247158559,3.5999438168578557e-06,-108.87408554142651
289.12445295468416,0.0005411237738317664,-65.33406770548662
431.9530444913294,0.0001670864696798109,-75.54117433921286
263.91593679872443,1.7777616403935062e-05,-95.00252938026645
673.927927797573,2.732894322854047e-07,-131.2675432306813
345.3138266317257,6.035598690909353e-06,-104.38559288660242
281.8423616651465,1.4885778887413526e-05,-96.54456872567829
281.54408300109907,1.4718299686399512e-05,-96.64284716881015
355.57066472893325,4.6957601375345055e-06,-106.56588190473904
415.82793030082973,2.0263413030957516e-06,-113.86574806433853
368.7281855198504,2.61014970694969e-06,-111.66669165371273
240.26179740592576,1.685361636341532e-05,-95.46613792177371
281.5237762731451,0.0006326661235287822,-63.976508389318695
534.9384151141727,6.930026486007825e-07,-123.18530211092373
291.7659584818912,1.2275376160115216e-05,-98.21930381422729
282.11226277170886,1.1156075134709831e-05,-99.04977138958982
264.1050558909219,1.1770648066263467e-05,-98.58399250378731
252.6368188069844,1.4975673240790651e-05,-96.49227289037489
283.75589933031813,0.0006472456407278838,-63.77861731810748
356.6482970293227,5.124750296406252e-06,-105.80654581533614
902.460379710249,7.841774649037821e-08,-142.1117128456261
248.7117910343034,1.5051584896287006e-05,-96.44835534961302
231.29565241225396,1.656590654725266e-05,-95.61569585885005
266.91416885730234,0.0008415650247813274,-61.498246439569684
