Position_X,Position_Y,WKNN_IDW_Pred_X,WKNN_IDW_Pred_Y,WKNN_IDW_Error,WKNN_C2F_Pred_X,WKNN_C2F_Pred_Y,WKNN_C2F_Error,NN_Regression_Pred_X,NN_Regression_Pred_Y,NN_Regression_Error,NN_Classification_Pred_X,NN_Classification_Pred_Y,NN_Classification_Error,CNN_Regression_Pred_X,CNN_Regression_Pred_Y,CNN_Regression_Error,Ensemble_Pred_X,Ensemble_Pred_Y,Ensemble_Error
-5.0,-32.5,-3.433528270275542,-33.32140538607327,1.7687680708041174,-2.360765676430296,-33.85270190420688,2.9656972630990768,2.7847090884796017,-28.254695223125825,8.867034918212942,50.0,-37.5,55.226805085936306,-9.398142973769762,-37.72468393207559,6.8294204591465295,-0.7986920896504577,-33.27984953134256,4.273073068542224
20.0,-7.5,-3.3840133677420634,-10.016906396318014,23.519075215462152,-2.9305466712019315,-9.830650799006174,23.048685511045484,22.291246313347365,-8.916321549535496,2.6936548405663485,0.0,37.5,49.24428900898052,21.670401021873186,1.8145595607519027,9.463152719082032,10.933296354667434,-4.609176737653229,9.516405525533896
-45.0,17.5,-45.0107930276334,20.010793027633394,2.510816225265792,-45.0107930276334,20.010793027633394,2.510816225265792,-40.25953047524647,18.913406688241515,4.946692812524626,-35.0,-10.0,29.261749776799064,-45.972297332413866,14.736953348907619,2.9291276685614,-43.47032393884256,17.080679278154083,1.5861080416691407
-17.5,72.5,70.35394771312923,58.787229122957356,88.91769348058638,69.78166321694547,58.7348210980802,88.36044864144903,-15.199550719956846,61.93396260509839,10.813566161101079,-22.5,50.0,23.04886114323222,-5.972847753847756,62.87420348836562,15.0176961411984,21.40108639320566,60.41326726641857,40.7355327784562
67.5,-40.0,80.87610731097107,-35.80008009446119,14.019970542321218,81.65164777619083,-36.34864708682776,14.615112482560583,48.689728506583556,-23.50902361993113,25.015567465560814,37.5,45.0,90.13878188659973,43.25714791709851,-21.14811338335888,30.7100880187624,59.971413568848206,-25.178610739538613,16.623874195308478
17.5,50.0,21.70578851888787,49.124581794498084,4.295929945906152,22.667414507316586,48.89178730866745,5.2849132499650775,20.525314374336602,43.51209422305517,7.158592629426662,40.0,-15.0,68.78408246098802,26.303907016411316,37.7719214204102,15.067670174988542,23.51072039483167,41.84126198695444,10.133793249832953
50.0,-47.5,44.9144143855482,-37.65362537152709,11.082160185006988,44.9144143855482,-37.65362537152709,11.082160185006988,57.907272060170214,-42.9532504974847,9.121287325381852,22.5,-32.5,31.32491021535417,49.34647659721834,-46.958673043351055,0.8486033890918221,48.96006380980341,-41.440195198316616,6.148390156308039
-42.5,-5.0,-43.574611023316095,0.049468913407629156,5.162550257276194,-43.574611023316095,0.049468913407629156,5.162550257276194,-37.64390380707826,-7.62028414638371,5.517930702962735,-20.0,7.5,25.739075352467502,-41.674155976855644,-18.626778175489736,13.651780169434558,-40.38446708970875,-6.8026261835338,2.7793777454831505
67.5,32.5,72.04762765068794,34.07749769114516,4.813461978126539,72.04762765068794,34.07749769114516,4.813461978126539,63.71533092770823,30.377997009620085,4.338964931633252,40.0,-47.5,84.59462157844315,69.9942200244515,35.64120874798067,4.011025545763215,67.77170084310602,30.090004471467317,2.4252628302293435
32.5,57.5,30.84719807564589,64.97961898980975,7.660055772242869,31.329334189838455,64.97378254118884,7.564911361811207,31.728306265551787,63.437915000758494,5.987849845814387,-7.5,0.0,70.0446286306095,36.72104946807809,61.23759801957257,5.637987013808667,31.187664470906796,60.89894803859299,3.6434972636157528
-45.0,12.5,-45.76639959675079,8.444818127515571,4.126968422562268,-45.76639959675079,8.444818127515571,4.126968422562268,-37.31481508321016,5.822690978117745,10.180791864043002,27.5,-32.5,85.33024082938006,-37.127836731027976,26.451475840526207,16.01919575578433,-38.04434002279427,10.75474614209389,7.171270232464939
40.0,67.5,44.9332048748608,67.67096271279983,4.936166385619333,44.9332048748608,67.67096271279983,4.936166385619333,40.57383657934906,64.75924148382921,2.8001867194459944,25.0,72.5,15.811388300841896,44.53755678688505,69.29193575746672,4.87857103597912,42.74593200008049,67.44476151842693,2.746487545741382
12.5,-50.0,14.207919223723158,-53.46803985491589,3.8657843331008674,13.925838604082934,-53.85632236884512,4.111476369547612,20.037259815705657,-49.110976313286,7.589509117524651,50.0,-37.5,39.528470752104745,-9.303332795067202,-49.737525607017915,21.804912606553238,11.117705093081565,-50.6431098936178,1.5245752014780185
42.5,57.5,34.8217442466847,63.29248325392206,9.618132545369031,34.9469805794215,63.94215446285859,9.927207889984214,37.400703006263,51.66774651790321,7.747129178590306,-27.5,2.5,89.02246907382428,14.927383536398537,44.728768096114216,30.386733009517435,27.824964752327276,52.67007288074367,15.449428969957584
-7.5,77.5,-5.738610782287221,77.16481119750115,1.7929984689328229,-5.7619430839229615,75.37991336763305,2.741461138200623,-1.4940103011095154,75.41461327201272,6.357731519059619,37.5,32.5,63.63961030678928,-3.4654395561592217,72.95644487855301,6.076312295844563,-2.1467437593333645,73.36805800008963,6.762417989806572
