Position_X,Position_Y,WKNN_IDW_Pred_X,WKNN_IDW_Pred_Y,WKNN_IDW_Error,NN_Regression_Pred_X,NN_Regression_Pred_Y,NN_Regression_Error,CNN_Regression_Pred_X,CNN_Regression_Pred_Y,CNN_Regression_Error
15.0,-37.5,51.181732357108615,-10.959387726315278,44.87228383115244,31.6742477494349,-23.14095366417988,22.004834688853357,16.57662532642382,-21.94077414358919,15.638902028938082
-47.5,-45.0,-45.927322744856504,-42.71573412019807,2.7732984618452017,-44.55695715225399,-36.07801658175548,9.394854406487582,-48.178095043801626,-39.77463028838322,5.269184140975749
75.0,0.0,10.97851984829969,10.114714477803453,64.81556425567891,55.128325205262875,-0.5629304261848489,19.879646621922518,57.325438419552206,9.426286282230903,20.031100821862378
77.5,-15.0,73.32653032089176,-13.357782308750878,4.4849446047735535,72.40472472690831,-13.686836405397248,5.261770494307936,70.82066968965881,-10.977874484609117,7.796854946464046
-42.5,-50.0,-40.80362589962242,-50.920527465732846,1.9300403891111677,-35.855985560532474,-44.59254348830321,8.566417792621666,-34.860014143097644,-43.10703201480278,10.289916984049086
32.5,-52.5,-5.972994334774437,77.49279026528745,135.56657705363293,24.42396237938871,-23.63218496807885,29.976209372880046,-13.859134211472458,-20.62895445572065,56.257736080674675
17.5,0.0,11.651322005236487,-6.661150091397981,8.864420727073048,20.55648660666288,0.6126130572220525,3.1172752741117544,21.283650995097506,2.3549775411223077,4.456672982381905
2.5,20.0,9.201170931275138,15.876416434538722,7.868267488558663,9.161845160859192,15.708386598645616,7.924526896537583,12.572393795782514,18.589581633648535,10.170663535161292
-17.5,-7.5,-15.237533510983264,-7.7375335109832655,2.274901488584452,-17.725916342556538,-9.145554619792449,1.660990126567402,-15.790961053154327,-4.726803744925654,3.2575192387756893
0.0,20.0,-5.757233279729302,16.723804664472297,6.624136993885021,-5.4158687888915615,16.832833255580752,6.273960465722188,-6.658724758960513,29.2284521621809,11.379936059805216
10.0,77.5,-1.345843029692765,76.7606903550144,11.369904696416619,9.416126636493125,77.09469631675024,0.7107595797937931,9.501141108221649,75.32276532301576,2.2336541882236376
37.5,72.5,44.16946991524473,64.99822411012842,10.037851884353202,38.17977409438785,64.24630153239195,8.281644233701195,40.74959447828516,69.29766243991347,4.562327270378834
25.0,-47.5,50.04294920330226,-55.0,26.141907061252763,31.736889324404302,-49.11414105884869,6.927563000589299,25.945436935157815,-56.40193723421595,8.952001872222823
5.0,22.5,21.485563448078032,27.47649066905968,17.220315373994882,8.637385799021143,16.959499057098572,6.627799495248199,22.216116883411715,27.366270662447782,17.89064757641528
52.5,45.0,62.034337167498094,48.0186954239271,10.000805331870728,62.260591210672324,37.07193244770427,12.574712557176733,67.16382553555204,41.275121450804335,15.12952410168165
-32.5,35.0,-28.322376912141305,33.34750584697921,4.492579614205842,-27.34996905578489,30.99240849943798,6.525611723183516,-27.1529298739405,23.422963155431837,12.752213181776986
22.5,-30.0,-12.465821820868207,-17.51260289915499,37.12874603272908,16.108700496068654,-11.170316131848473,19.884810884780347,34.372427859161064,-39.21209927631928,15.027219182129006
35.0,10.0,26.602751302761483,19.17230243044373,12.435630967457898,35.0049829281471,12.397936056068637,2.39794123334308,30.742139776749717,8.635275396795418,4.471224320399151
72.5,-10.0,75.00009321357071,-12.519715672683983,3.5495680226911563,66.9691424875103,-6.763975580652485,6.407982433346491,61.97365468880781,-10.967237423134545,10.570690320086467
57.5,32.5,61.073355970435976,37.424002518922634,6.08396858126395,63.801281397796714,33.09018270098734,6.328859524018812,71.00228103646666,36.49488881670289,14.080863959485756
72.5,0.0,10.662770842167092,10.163482821862244,62.666891521668994,51.851560936909735,3.431576887118787,20.93164483919885,64.9553120456716,-5.751563428339129,9.486980457363456
-17.5,55.0,-16.69180600828546,54.131991473858186,1.186008570668174,-12.837270681769951,49.91197582016103,6.901379191850572,-13.542944282737274,57.12099745974862,4.489645885120756
-37.5,60.0,-43.247268073053746,59.18775607042653,5.804380286014336,-34.56469513345776,53.29504361601745,7.319320649531272,-37.2162124973595,63.85532484685366,3.8657554270054573
82.5,45.0,73.19726730894348,40.964636616629186,10.140265931281172,70.76438068483932,39.64763597497803,12.898548808556786,59.5631730404978,53.76578444824946,24.554775665098614
-45.0,-22.5,-45.02588155914091,-17.42995283715668,5.0701132224595495,-36.34423089222816,-18.854109886706247,9.392276271770886,-35.067897995595324,-31.848349207447637,13.639585152426235
